AWq0zTfz9vWtkBq6JLKH,6,4801,52.1.130.154,443,24,2019-05-14T05:25:09.000Z,1,0,0,0,0,0,0,4,0,3,1,0,0.0,100.0,14403,14403,0
AWq0zTfz9vWtkBq6JLKM,17,160,192.168.254.236,53,0,2019-05-14T05:25:09.000Z,170,140,0,35,237,0,90,627,0,521,81,0,0.0,100.0,6604330,6604330,0
AWq0zTf49vWtkBq6JLLS,6,332,52.96.59.162,443,24,2019-05-14T05:25:09.000Z,5,0,0,0,0,0,0,17,0,17,5,0,0.0,100.0,32588,32588,0
AWq0zTf99vWtkBq6JLMG,6,1302,192.168.254.253,58598,27,2019-05-14T05:25:09.005Z,4,167,0,0,179,0,148,217,0,97,48,0,0.0,100.0,318163,318163,0
AWq0zTfz9vWtkBq6JLKc,6,472,192.168.254.239,49162,24,2019-05-14T05:25:09.000Z,66,16,0,53,90,0,26,223,0,215,46,0,0.0,100.0,512196,512196,0
AWq0zTfz9vWtkBq6JLKe,6,1302,192.168.254.253,58598,27,2019-05-14T05:25:09.005Z,4,167,0,0,179,0,148,217,0,97,48,0,0.0,100.0,318163,318163,0
AWq0zRDb9vWtkBq6JJWm,6,494,192.168.254.249,51742,219,2019-05-14T05:24:59.005Z,23,60,0,6,70,0,101,212,0,118,47,0,0.0,100.0,1319420,1319420,0
AWq0zRDb9vWtkBq6JJWu,6,160,192.168.254.120,50201,16,2019-05-14T05:24:59.005Z,3,0,0,0,0,0,52,76,0,1,14,0,0.0,100.0,42007,42007,0
AWq0zRDb9vWtkBq6JJWy,6,600,192.168.254.86,52494,16,2019-05-14T05:24:59.005Z,4,4,0,0,5,0,46,17,0,4,15,0,0.0,100.0,86548,86548,0
AWq0zRDb9vWtkBq6JJWz,6,415,52.96.46.66,443,24,2019-05-14T05:24:59.005Z,8,0,0,0,0,0,0,29,0,34,8,0,0.0,100.0,12348,12348,0
AWq0zRDb9vWtkBq6JJW3,6,415,52.96.46.66,443,24,2019-05-14T05:24:59.005Z,8,0,0,0,0,0,0,29,0,34,8,0,0.0,100.0,12348,12348,0
